path|original_file|language|is_original_language|duration|training_data|model_name|architecture|transcript|reference_speaker|speaker_similarity
./fake/en/VoXtream2/poisoned_pen_03_f000022.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_03_f000022.wav|en|True|4.000|unknown|VoXtream2|VoXtream|I believe it is, whispered Kharkoff, leaning forward earnestly.|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_02_baum_64kb_f000050.wav|0.6648
./fake/en/VoXtream2/wives_and_daughters_41_f000191.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_41_f000191.wav|en|True|3.440|unknown|VoXtream2|VoXtream|and I never did it for Cynthia when she was at school in France|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_13_f000083.wav|0.6449
./fake/en/VoXtream2/wives_and_daughters_43_f000202.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_43_f000202.wav|en|True|5.600|unknown|VoXtream2|VoXtream|A full confession on her part would wonderfully lessen any pain he might have on first hearing of it.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_37_f000055.wav|0.7603
./fake/en/VoXtream2/wives_and_daughters_25_f000118.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_25_f000118.wav|en|True|3.440|unknown|VoXtream2|VoXtream|Look, Molly, look! Here are bouquets for us! Long life to the givers!|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_32_f000096.wav|0.4679
./fake/en/VoXtream2/jane_eyre_32_f000013.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_32_f000013.wav|en|True|6.880|unknown|VoXtream2|VoXtream|and an honest and happy pride I took in it besides, I began personally to like some of the best girls and they liked me.|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_08_f000300.wav|0.6872
./fake/en/VoXtream2/skyisland_20_baum_64kb_f000013.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_20_baum_64kb_f000013.wav|en|True|9.120|unknown|VoXtream2|VoXtream|so the king was in a quandary until he discovered that a servant named Tiggle had mixed the royal nectar for captain Bill, who had been ordered to do it at the time of his capture.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_33_f000005.wav|0.6427
./fake/en/VoXtream2/pink_fairy_book_12_f000107.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_12_f000107.wav|en|True|9.920|unknown|VoXtream2|VoXtream|but her tears fell just on the spot where a rose bush had sunk, and when her warm tears watered the earth, the bush came up in full bloom just as it had been before.|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_18_f000055.wav|0.7366
./fake/en/VoXtream2/hunters_space_08_f000094.wav|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_08_f000094.wav|en|True|6.800|unknown|VoXtream2|VoXtream|Ato pointed to a bright star. Aldebaran. They are headed there.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_12_f000091.wav|0.7320
./fake/en/VoXtream2/wives_and_daughters_44_f000111.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_44_f000111.wav|en|True|4.960|unknown|VoXtream2|VoXtream|You said the other day that Cynthia was engaged. May I ask whom to?|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_16_f000071.wav|0.7689
./fake/en/VoXtream2/dorothy_and_wizard_oz_16_f000029.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_16_f000029.wav|en|True|12.320|unknown|VoXtream2|VoXtream|The legs of the Sawhorse were four sticks driving into holes bored in the log its tail was a small branch that had been left by accident and its mouth a place chopped in one end of the body which projected a little and served as a head.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_17_f000238.wav|0.2724
./fake/en/VoXtream2/wives_and_daughters_38_f000191.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_38_f000191.wav|en|True|7.920|unknown|VoXtream2|VoXtream|It's very clear that she has neither got the dress nor the money necessary for this London visit, and that she doesn't want any more inquiries to be made on the subject.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_18_f000294.wav|0.2640
./fake/en/VoXtream2/northandsouth_07_f000143.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_07_f000143.wav|en|True|3.520|unknown|VoXtream2|VoXtream|And what is your correspondent, mister Thornton, like?|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_01_f000013.wav|0.4624
./fake/en/VoXtream2/silent_bullet_09_f000099.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_09_f000099.wav|en|True|9.200|unknown|VoXtream2|VoXtream|Youre a material witness, Walter, he replied. Perhaps I shall need you some day to testify that I actually found these spots in this room.|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_11_64kb_f000005.wav|0.7503
./fake/en/VoXtream2/poisoned_pen_09_f000363.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_09_f000363.wav|en|True|8.320|unknown|VoXtream2|VoXtream|The hallway into which we were admitted was dark but it opened into a sittingroom, where a dim light was burning behind the thick portieres.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_05_f000156.wav|0.8194
./fake/en/VoXtream2/silent_bullet_12_f000226.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_12_f000226.wav|en|True|8.880|unknown|VoXtream2|VoXtream|Not directly, replied Kennedy. But I have a clue, at least. I believe that Torreon knows where your father is and will let you know any moment now.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_02_f000065.wav|0.7598
./fake/en/VoXtream2/wives_and_daughters_31_f000013.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_31_f000013.wav|en|True|6.320|unknown|VoXtream2|VoXtream|His family had obtained property and title from the Whigs at the time of the Hanoverian succession|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_01_leinster_64kb_f000028.wav|0.5221
./fake/en/VoXtream2/wives_and_daughters_25_f000085.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_25_f000085.wav|en|True|10.640|unknown|VoXtream2|VoXtream|I once thought I should never get back to the Towers, but here I am! There was such a clever man at Bath  a Doctor Snape  he cured me at last  quite set me up.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_09_f000368.wav|0.2576
./fake/en/VoXtream2/wives_and_daughters_02_f000200.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_02_f000200.wav|en|True|5.280|unknown|VoXtream2|VoXtream|the Seven Sleepers, and any other famous sleeper that came into his head.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_38_f000016.wav|0.6778
./fake/en/VoXtream2/pink_fairy_book_16_f000028.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_16_f000028.wav|en|True|3.120|unknown|VoXtream2|VoXtream|but it was no living being who uttered them|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_16_f000088.wav|0.4560
./fake/en/VoXtream2/northandsouth_19_f000207.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_19_f000207.wav|en|True|12.160|unknown|VoXtream2|VoXtream|Its nout, said Bessy. Its not death yet. I had a fearfu night wi dreamsor somewhat like dreams, for I were wide awakeand Im all in a swounding daze today,|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_23_f000017.wav|0.7472
./fake/en/VoXtream2/pink_fairy_book_07_f000048.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_07_f000048.wav|en|True|2.800|unknown|VoXtream2|VoXtream|The old chaircover in the corner split when he saw her.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_28_f000171.wav|0.3056
./fake/en/VoXtream2/poisoned_pen_07_f000253.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_07_f000253.wav|en|True|3.600|unknown|VoXtream2|VoXtream|The deuce! exclaimed Kennedy. He passed us out into an alley.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_17_f000227.wav|0.5654
./fake/en/VoXtream2/wives_and_daughters_17_f000081.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_17_f000081.wav|en|True|6.000|unknown|VoXtream2|VoXtream|dear, said Missis Hamley, smiling a little at the girl's impetuous romance, but sighing the next instant,|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_26_baum_64kb_f000095.wav|0.8370
./fake/en/VoXtream2/wives_and_daughters_38_f000151.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_38_f000151.wav|en|True|10.000|unknown|VoXtream2|VoXtream|She said all this in a plaintive, aggrieved tone of voice but as no one knew to what she was referring, it was difficult to offer her consolation.|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_19_f000044.wav|0.7421
./fake/en/VoXtream2/northandsouth_32_f000044.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_32_f000044.wav|en|True|7.840|unknown|VoXtream2|VoXtream|and turned his full face to the road, along which a horseman was slowly riding, just passing the very stile where they stood.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_13_f000098.wav|0.6753
./fake/en/VoXtream2/jane_eyre_25_f000257.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_25_f000257.wav|en|True|3.520|unknown|VoXtream2|VoXtream|for you must be dressed and have finished breakfast before eight.|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_33_f000144.wav|0.5890
./fake/en/VoXtream2/silent_bullet_09_f000186.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_09_f000186.wav|en|True|10.560|unknown|VoXtream2|VoXtream|That evening after dinner we were all sitting in the open summer house over the boathouse. Smudges of green pine were burning and smoking on little artificial islands of stone near the lake shore,|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_34_f000235.wav|0.7433
./fake/en/VoXtream2/northandsouth_10_f000049.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_10_f000049.wav|en|True|7.440|unknown|VoXtream2|VoXtream|The brows were finely arched, but were, by the very size of the dreamy lids, raised to a considerable distance from the eyes.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_37_f000064.wav|0.8273
./fake/en/VoXtream2/rinkitink_baum_14_64kb_f000076.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_14_64kb_f000076.wav|en|True|8.800|unknown|VoXtream2|VoXtream|Zella found it within the next half hour and declared they must be very close to the entrance to the mines so they followed the path toward the north,|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_12_64kb_f000022.wav|0.8534
./fake/en/VoXtream2/northandsouth_36_f000069.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_36_f000069.wav|en|True|4.880|unknown|VoXtream2|VoXtream|Ill not deny but what the Union finds it necessary to force a man into his own good.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_02_f000141.wav|0.6956
./fake/en/VoXtream2/dorothy_and_wizard_oz_04_f000019.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_04_f000019.wav|en|True|5.200|unknown|VoXtream2|VoXtream|No but they will grow together again, in time, and we must wait until they do.|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_07_f000161.wav|0.0280
./fake/en/VoXtream2/jane_eyre_17_f000214.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_17_f000214.wav|en|True|4.480|unknown|VoXtream2|VoXtream|Missis Colonel Dent was less showy but, I thought, more ladylike.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_09_f000181.wav|0.7020
./fake/en/VoXtream2/wives_and_daughters_60_f000020.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_60_f000020.wav|en|True|4.560|unknown|VoXtream2|VoXtream|They were friends now, and he kissed the rose that was her pledge of friendship.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_32_f000020.wav|0.6808
./fake/en/VoXtream2/hunters_space_11_f000080.wav|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_11_f000080.wav|en|True|5.040|unknown|VoXtream2|VoXtream|That Piper is a smart lad, Gunnar whispered. He knows what he wants.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_06_f000022.wav|0.8041
./fake/en/VoXtream2/poisoned_pen_04_f000281.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_04_f000281.wav|en|True|9.440|unknown|VoXtream2|VoXtream|Curiously enough, I find that the handwriting of the first one bears a peculiar resemblance to that of Miss Wend, while the second and third,|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_11_f000008.wav|0.7861
./fake/en/VoXtream2/northandsouth_08_f000023.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_08_f000023.wav|en|True|2.640|unknown|VoXtream2|VoXtream|No! here they were, and here they must remain.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_04_f000182.wav|0.4128
./fake/en/VoXtream2/poisoned_pen_09_f000135.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_09_f000135.wav|en|True|13.600|unknown|VoXtream2|VoXtream|Sacre, he exclaimed, what the  But before he could finish I moved still closer and pinched his elbow. A dull red glow of suppressed anger spread over his face, but he cut his words short.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_47_f000079.wav|0.7571
./fake/en/VoXtream2/jane_eyre_21_f000381.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_21_f000381.wav|en|True|1.520|unknown|VoXtream2|VoXtream|She closed her lips.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_21_f000110.wav|-0.0531
./fake/en/VoXtream2/piratesofersatz_11_leinster_64kb_f000031.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_11_leinster_64kb_f000031.wav|en|True|8.640|unknown|VoXtream2|VoXtream|Hoddan's mouth opened and closed and opened again. He remembered this item of Darthian etiquette. If a girl asked a man if he would fight for her,|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_53_f000130.wav|0.7362
./fake/en/VoXtream2/piratesofersatz_03_leinster_64kb_f000229.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_03_leinster_64kb_f000229.wav|en|True|3.440|unknown|VoXtream2|VoXtream|Hoddan held up his hand. Thal reined in.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_14_f000015.wav|0.5079
./fake/en/VoXtream2/pink_fairy_book_05_f000014.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_05_f000014.wav|en|True|8.880|unknown|VoXtream2|VoXtream|Years flew by, and every morning Uraschimataro sailed his boat into the deep sea. But one day as he was making for a little bay between some rocks,|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_07_f000152.wav|0.7030
./fake/en/VoXtream2/hunters_space_07_f000068.wav|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_07_f000068.wav|en|True|11.120|unknown|VoXtream2|VoXtream|They had musical instruments although they may have produced tingling vibrations instead of sound. When these people saw that all was lost, they retreated here and closed the cave.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_28_f000261.wav|0.6222
./fake/en/VoXtream2/skyisland_28_baum_64kb_f000034.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_28_baum_64kb_f000034.wav|en|True|7.600|unknown|VoXtream2|VoXtream|and their fat little legs were tired and aching when the pink glow showing through the fog at last announced that they were nearing the Pink Country.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_04_f000090.wav|0.7333
./fake/en/VoXtream2/wives_and_daughters_38_f000016.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_38_f000016.wav|en|True|6.320|unknown|VoXtream2|VoXtream|But Molly's was the interest of affection, not the coarser desire of knowing everything for a little excitement|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_14_f000105.wav|0.8228
./fake/en/VoXtream2/pink_fairy_book_40_f000197.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_40_f000197.wav|en|True|2.480|unknown|VoXtream2|VoXtream|So he took the veil and rode back to the king.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_08_f000059.wav|0.0326
./fake/en/VoXtream2/wives_and_daughters_37_f000073.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_37_f000073.wav|en|True|6.960|unknown|VoXtream2|VoXtream|felt as much discomfited as he used to do when he was an apprentice, and Mister Gibson had spoken to him in a similar manner.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_20_f000039.wav|0.6632
./fake/en/VoXtream2/silent_bullet_04_f000262.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_04_f000262.wav|en|True|9.680|unknown|VoXtream2|VoXtream|Furthermore, I have ascertained from his family physician, whose affidavit I have here, that mister Bisbee did not suffer from this or any other form of heart disease.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_08_f000185.wav|0.7654
./fake/en/VoXtream2/northandsouth_38_f000058.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_38_f000058.wav|en|True|1.840|unknown|VoXtream2|VoXtream|But Miss Hale was there?|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_08_f000280.wav|0.0688
./fake/en/VoXtream2/midnight_passenger_06_f000060.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_06_f000060.wav|en|True|6.000|unknown|VoXtream2|VoXtream|Before the words were out of his mouth, Braun had dragged the venal scoundrel down in a strangler's grip.|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_03_f000064.wav|0.7459
./fake/en/VoXtream2/jane_eyre_27_f000213.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_27_f000213.wav|en|True|4.960|unknown|VoXtream2|VoXtream|because no servant would bear the continued outbreaks of her violent and unreasonable temper,|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_03_f000016.wav|0.7000
./fake/en/VoXtream2/jane_eyre_14_f000132.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_14_f000132.wav|en|True|8.880|unknown|VoXtream2|VoXtream|No, sir, not on that ground but, on the ground that you did forget it, and that you care whether or not a dependent is comfortable in his dependency, I agree heartily.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_18_f000178.wav|0.6733
./fake/en/VoXtream2/jane_eyre_34_f000043.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_34_f000043.wav|en|True|3.360|unknown|VoXtream2|VoXtream|St. John smiled slightly still he was dissatisfied.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_50_f000130.wav|0.5802
./fake/en/VoXtream2/northandsouth_12_f000066.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_12_f000066.wav|en|True|4.000|unknown|VoXtream2|VoXtream|It must have been an heirloom, and shows that she had ancestors.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_17_f000105.wav|0.6729
./fake/en/VoXtream2/emerald_city_of_oz_18_f000026.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_18_f000026.wav|en|True|3.920|unknown|VoXtream2|VoXtream|and Ozma saw him plainly in the Magic Picture.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_35_f000268.wav|0.6570
./fake/en/VoXtream2/pink_fairy_book_11_f000011.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_11_f000011.wav|en|True|9.280|unknown|VoXtream2|VoXtream|The blacksmith had to shoe the kings horses, and thought to himself, Without doubt the house will be yours! The barber shaved the best men in the kingdom,|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_22_f000010.wav|0.6785
./fake/en/VoXtream2/wives_and_daughters_22_f000203.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_22_f000203.wav|en|True|4.880|unknown|VoXtream2|VoXtream|But it should come from the right quarter  and that is me, myself, Mister Osborne.|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_22_baum_64kb_f000033.wav|0.7661
./fake/en/VoXtream2/northandsouth_29_f000022.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_29_f000022.wav|en|True|5.360|unknown|VoXtream2|VoXtream|Because he has brought in such a pleasant piece of news, I retract all I said just now.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_38_f000104.wav|0.5916
./fake/en/VoXtream2/jane_eyre_21_f000065.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_21_f000065.wav|en|True|5.600|unknown|VoXtream2|VoXtream|Well, Jane? he said, as he rested his back against the schoolroom door, which he had shut.|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_08_f000057.wav|0.7883
./fake/en/VoXtream2/wives_and_daughters_60_f000297.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_60_f000297.wav|en|True|8.480|unknown|VoXtream2|VoXtream|Therefore this young gentleman, so selfreliant and so lucid in scientific matters, found it difficult after all to tell Molly how much he hoped she loved him|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_57_f000003.wav|0.7044
./fake/en/VoXtream2/jane_eyre_08_f000158.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_08_f000158.wav|en|True|6.160|unknown|VoXtream2|VoXtream|I would not now have exchanged Lowood with all its privations for Gateshead and its daily luxuries.|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_15_f000010.wav|0.6021
./fake/en/VoXtream2/poisoned_pen_03_f000263.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_03_f000263.wav|en|True|9.360|unknown|VoXtream2|VoXtream|You can't collect and investigate the gases. Still, the bombthrower is sadly deceived if he believes the bomb leaves no trace for the scientific detective.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_04_f000210.wav|0.6601
./fake/en/VoXtream2/wives_and_daughters_04_f000044.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_04_f000044.wav|en|True|5.440|unknown|VoXtream2|VoXtream|But the fact was certain although he might frequently ask Missis Brown to give him something to eat in the housekeeper's room|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_08_f000102.wav|0.8182
./fake/en/VoXtream2/silent_bullet_08_f000227.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_08_f000227.wav|en|True|4.800|unknown|VoXtream2|VoXtream|I shall begin, said Kennedy, by going over, briefly, the facts in this case.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_17_f000008.wav|0.6787
./fake/en/VoXtream2/jane_eyre_17_f000328.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_17_f000328.wav|en|True|2.880|unknown|VoXtream2|VoXtream|I could not afford it schools are so dear.|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_05_64kb_f000056.wav|0.4634
./fake/en/VoXtream2/silent_bullet_09_f000308.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_09_f000308.wav|en|True|11.680|unknown|VoXtream2|VoXtream|The fourth  Almost it seemed as if the record in my pocket burned  spontaneously  so intense was my feeling. There in the glass was that fatal, telltale white precipitate.|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_18_f000026.wav|0.4872
./fake/en/VoXtream2/emerald_city_of_oz_25_f000047.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_25_f000047.wav|en|True|10.880|unknown|VoXtream2|VoXtream|He then led them into his queer mansion and showed them the beautiful rooms in all the five stories. The lower room was a grand reception hall, with a handorgan in one corner.|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_30_f000006.wav|0.0697
./fake/en/VoXtream2/wives_and_daughters_01_f000087.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_01_f000087.wav|en|True|9.120|unknown|VoXtream2|VoXtream|for to her little imagination the greyhaired, redfaced, somewhat clumsy man, was a cross between an archangel and a king.|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_12_f000110.wav|0.7209
./fake/en/VoXtream2/wives_and_daughters_41_f000056.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_41_f000056.wav|en|True|5.120|unknown|VoXtream2|VoXtream|I thought harpstrings required a pretty strong finger to make them sound, said Molly.|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_04_leinster_64kb_f000079.wav|0.7292
./fake/en/VoXtream2/piratesofersatz_04_leinster_64kb_f000191.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_04_leinster_64kb_f000191.wav|en|True|3.360|unknown|VoXtream2|VoXtream|Oh, then, said Thal, you'd get complimentary!|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_08_baum_64kb_f000038.wav|0.6156
./fake/en/VoXtream2/poisoned_pen_11_f000063.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_11_f000063.wav|en|True|7.600|unknown|VoXtream2|VoXtream|But this fellow Prescott goes much further than any of the former theorists. He does not stop with matter. He believes that he has the secret of life also,|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_09_f000156.wav|0.7291
./fake/en/VoXtream2/poisoned_pen_09_f000262.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_09_f000262.wav|en|True|6.400|unknown|VoXtream2|VoXtream|The detective despatched a bellboy down to the basement to get the wire from the house electrician.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_01_f000088.wav|0.8044
./fake/en/VoXtream2/northandsouth_13_f000086.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_13_f000086.wav|en|True|9.200|unknown|VoXtream2|VoXtream|and a steady likely set o people and father was afeard of letting me go to a strange place, for though yo would na think it now,|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_13_f000038.wav|0.2815
